,date,timeGMT,tempIMU_C,lat,lon
230328,2021-01-11,140731.000,27.76,-40.58426,-64.995086
232055,2021-01-11,141232.827,26.89,-40.584347,-64.995066
232056,2021-01-11,141233.000,26.85,-40.584347,-64.995066
233783,2021-01-11,141734.827,34.05,-40.584233,-64.995081
233784,2021-01-11,141735.000,34.0,-40.584233,-64.995081
235529,2021-01-11,142237.826,36.63,-40.584236,-64.995063
235530,2021-01-11,142238.000,36.57,-40.584236,-64.995063
237257,2021-01-11,142737.826,41.48,-40.584266,-64.995066
237258,2021-01-11,142738.000,41.43,-40.584266,-64.995066
238985,2021-01-11,143239.827,43.04,-40.584232,-64.995019
238986,2021-01-11,143240.000,42.99,-40.584232,-64.995019
240713,2021-01-11,143741.827,41.29,-40.584227,-64.994919
240714,2021-01-11,143742.000,41.23,-40.584227,-64.994919
242441,2021-01-11,144242.827,41.08,-40.584184,-64.994853
242442,2021-01-11,144243.000,41.02,-40.584184,-64.994853
244187,2021-01-11,144744.826,40.91,-40.58406,-64.994736
244188,2021-01-11,144745.000,40.85,-40.58406,-64.994736
245915,2021-01-11,145245.827,40.94,-40.58414,-64.994805
245916,2021-01-11,145246.000,40.89,-40.58414,-64.994805
247643,2021-01-11,145747.827,40.41,-40.584197,-64.994849
247644,2021-01-11,145748.000,40.36,-40.584197,-64.994849
249371,2021-01-11,150249.827,39.79,-40.584127,-64.994792
249372,2021-01-11,150250.000,39.73,-40.584127,-64.994792
251117,2021-01-11,150753.824,33.63,-40.584146,-64.994758
251118,2021-01-11,150754.000,33.56,-40.584146,-64.994758
252899,2021-01-11,151305.826,31.55,-40.584015,-64.994503
252900,2021-01-11,151306.000,31.49,-40.584015,-64.994503
254609,2021-01-11,151804.826,30.52,-40.584208,-64.994938
254610,2021-01-11,151805.000,30.47,-40.584208,-64.994938
256355,2021-01-11,152307.826,30.02,-40.583945,-64.994724
256356,2021-01-11,152308.000,29.97,-40.583945,-64.994724
258083,2021-01-11,152808.827,31.54,-40.584145,-64.994806
258084,2021-01-11,152809.000,31.5,-40.584145,-64.994806
259793,2021-01-11,153307.826,42.01,-40.584109,-64.994788
